"KINDPATENT","Patent office","KINDREGION","Reference region","REGIONS","Regions","TECHNO","Total patents and by technologies","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","BIOTECH","Biotechnology","2008","2008","NBR","Number","0","Units",,,3,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","BIOTECH","Biotechnology","2009","2009","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","BIOTECH","Biotechnology","2010","2010","NBR","Number","0","Units",,,3.3333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","BIOTECH","Biotechnology","2011","2011","NBR","Number","0","Units",,,6.3333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","BIOTECH","Biotechnology","2012","2012","NBR","Number","0","Units",,,2,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","1998","1998","NBR","Number","0","Units",,,5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","1999","1999","NBR","Number","0","Units",,,9,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2000","2000","NBR","Number","0","Units",,,5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2001","2001","NBR","Number","0","Units",,,6,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2002","2002","NBR","Number","0","Units",,,5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2003","2003","NBR","Number","0","Units",,,4.8333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2004","2004","NBR","Number","0","Units",,,15,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2005","2005","NBR","Number","0","Units",,,5.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2006","2006","NBR","Number","0","Units",,,7.6667,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2007","2007","NBR","Number","0","Units",,,7,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2008","2008","NBR","Number","0","Units",,,1.3333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2009","2009","NBR","Number","0","Units",,,3,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2010","2010","NBR","Number","0","Units",,,6.1667,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2011","2011","NBR","Number","0","Units",,,10.8333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","ICT","ICT","2012","2012","NBR","Number","0","Units",,,5.8333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","1998","1998","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","1999","1999","NBR","Number","0","Units",,,2,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2001","2001","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2002","2002","NBR","Number","0","Units",,,5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2004","2004","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2005","2005","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2006","2006","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2007","2007","NBR","Number","0","Units",,,4,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2008","2008","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2009","2009","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2010","2010","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2011","2011","NBR","Number","0","Units",,,4,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","NANOTECH","Nanotechnology","2012","2012","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","1998","1998","PC","Percentage","0","Units",,,5.4918,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","1999","1999","PC","Percentage","0","Units",,,9.6882,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2000","2000","PC","Percentage","0","Units",,,7.7484,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2001","2001","PC","Percentage","0","Units",,,7.3805,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2002","2002","PC","Percentage","0","Units",,,5.8472,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2003","2003","PC","Percentage","0","Units",,,6.0245,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2004","2004","PC","Percentage","0","Units",,,8.9462,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2005","2005","PC","Percentage","0","Units",,,3.5826,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2006","2006","PC","Percentage","0","Units",,,7.2174,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2007","2007","PC","Percentage","0","Units",,,7.7816,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2008","2008","PC","Percentage","0","Units",,,9.2983,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2009","2009","PC","Percentage","0","Units",,,6.5485,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2010","2010","PC","Percentage","0","Units",,,7.0883,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2011","2011","PC","Percentage","0","Units",,,4.9317,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","TOTAL_SHARE","Share of region in country's total patents","2012","2012","PC","Percentage","0","Units",,,2.8233,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","1998","1998","NBR","Number","0","Units",,,4,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","1999","1999","NBR","Number","0","Units",,,5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2000","2000","NBR","Number","0","Units",,,8.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2001","2001","NBR","Number","0","Units",,,3,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2002","2002","NBR","Number","0","Units",,,4,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2003","2003","NBR","Number","0","Units",,,3,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2004","2004","NBR","Number","0","Units",,,2,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2005","2005","NBR","Number","0","Units",,,0.3333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2006","2006","NBR","Number","0","Units",,,6,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2007","2007","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2008","2008","NBR","Number","0","Units",,,3.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2009","2009","NBR","Number","0","Units",,,2,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2010","2010","NBR","Number","0","Units",,,1.8333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2011","2011","NBR","Number","0","Units",,,3,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","MEDICAL","Medical technology","2012","2012","NBR","Number","0","Units",,,6.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","1998","1998","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","1999","1999","NBR","Number","0","Units",,,2,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2000","2000","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2001","2001","NBR","Number","0","Units",,,2,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2002","2002","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2003","2003","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2004","2004","NBR","Number","0","Units",,,0,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2005","2005","NBR","Number","0","Units",,,1.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2006","2006","NBR","Number","0","Units",,,0.6667,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2007","2007","NBR","Number","0","Units",,,1.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2008","2008","NBR","Number","0","Units",,,5.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2009","2009","NBR","Number","0","Units",,,1,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2010","2010","NBR","Number","0","Units",,,2,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2011","2011","NBR","Number","0","Units",,,4.0833,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE32","Prov. Hainaut","PHARMA","Pharmaceuticals","2012","2012","NBR","Number","0","Units",,,0.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE33","Prov. Liège","TOTAL","Total Patents","1998","1998","NBR","Number","0","Units",,,42.3333,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE33","Prov. Liège","TOTAL","Total Patents","1999","1999","NBR","Number","0","Units",,,58.5,,
"EPO_A","Patent applications to the EPO","APPLICANTS","Applicant(s)'s country(ies) of residence","BE33","Prov. Liège","TOTAL","Total Patents","2000","2000","NBR","Number","0","Units",,,76.5357,,
